v8-version,8,4,371,19,-node.17,0
tick,0x7f8921ae83f6,8925743,0,0x0,6
tick,0x7f8921ae83f6,8935067,0,0x0,6
tick,0x10702fe,8935192,0,0x0,0,0x10702f0,0x13e4fc6,0x1f1d12f1c821,0x1f1d12f1b798,0x1f1d12f1b151,0x1f1d12f1a44f,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,8936638,0,0x0,6
tick,0x7f8921ae83f6,8946960,0,0x0,6
tick,0x7f8921ae83f6,8948786,0,0x0,6
tick,0x1485a86,8948927,0,0x0,0,0x1f1d12f10aeb,0x1f1d12f0f385,0x1f1d12f0f1ae,0x1f1d12f0f066,0x1f1d12f0ef21,0x1f1d12f0ecf0,0x1f1d12f0e9a9,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f0ac05,0x1f1d12f0a514,0x1f1d12f0a311,0x2865547a7038,0xf96166fe5b3,0xf96166fb728
tick,0x7f8921ae83f6,8951365,0,0x0,6
tick,0x7f8921ae83f6,8953191,0,0x0,6
tick,0x7f8921ae83f6,8985766,0,0x0,6
tick,0x7f8921ae83f6,8987410,0,0x0,6
tick,0x7f8921ae83f6,8995426,0,0x0,6
tick,0x7f8921ae83f6,8997409,0,0x0,6
tick,0x7f8921ae83f6,9010379,0,0x0,6
tick,0x14756cf,9010963,0,0x0,0,0x1f1d12f2f8ef,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x14767b4,9012019,0,0x0,0,0x1f1d12f241a6,0x1f1d12f24019,0x1f1d12f23ebb,0x1f1d12f20bb9,0x1f1d12f2045d,0x1f1d12f1b293,0x1f1d12f1a44f,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,9050597,0,0x0,6
tick,0x7f8921ae83f6,9051911,0,0x0,6
tick,0x7f8921ae83f6,9053902,0,0x0,6
tick,0x7f8921ae83f6,9054852,0,0x0,6
tick,0x7f8921ae83f6,9069720,0,0x0,6
tick,0x7f8921ae83f6,9071287,0,0x0,6
tick,0x7f8921ae83f6,9072356,0,0x0,6
tick,0x7f8921ae83f6,9111946,0,0x0,6
tick,0x1475941,9112358,0,0x0,0,0x1f1d12f253c2,0x1f1d12f205a9,0x1f1d12f1b293,0x1f1d12f1a44f,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,9113811,0,0x0,6
tick,0x7f8921ae83f6,9116492,0,0x0,6
tick,0x139474a,9116621,0,0x0,0,0x1f1d12f1a5a0,0x1f1d12f1a444,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,9119210,0,0x0,6
tick,0xf1ef3b,9119850,0,0x0,0,0x1074f30,0x14931628ccc8,0x1f1d12f157fa,0x1f1d12f1561a,0x1f1d12f15248,0x1f1d12f14f36,0x1f1d12f14df9
tick,0x7f8921ae83f6,9129607,0,0x0,6
tick,0x7f8921ae83f6,9131445,0,0x0,6
tick,0x139a4f4,9131502,0,0x0,0
tick,0x7f8921ae83f6,9133408,0,0x0,6
tick,0x7f8921bca526,9133629,1,0xb30ae0,6,0xbe7330,0x1f1d12f1e6d7,0x1f1d12f1db94,0x1f1d12f1d9c3,0x1f1d12f1d50b,0x1f1d12f1d2d3,0x1f1d12f1b1fe,0x1f1d12f1a44f,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,9135133,0,0x0,6
tick,0x7f8921ae83f6,9175106,0,0x0,6
tick,0x7f8921ae83f6,9176717,0,0x0,6
tick,0x7f8921ae83f6,9180024,0,0x0,6
tick,0x1478e20,9180417,0,0x0,0,0x14931628d7b6,0x14931628d662,0x14931628cd15,0x1493162933d3,0x149316293075,0x1f1d12f24fc4,0x149316291e03,0x1f1d12f24d9c,0x1f1d12f24c2a,0x1f1d12f248d6,0x1f1d12f245fe,0x1f1d12f20556,0x1f1d12f1b293,0x1f1d12f1a44f,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,9181858,0,0x0,6
tick,0x7f8921ae83f6,9190000,0,0x0,6
tick,0x139a4f4,9190038,0,0x0,0
tick,0x7f8921ae83f6,9191893,0,0x0,6
tick,0x14758c3,9192148,0,0x0,0,0x1f1d12f0ba26,0x1f1d12f12a73,0x1f1d12f0ef21,0x1f1d12f0ecf0,0x1f1d12f0e9a9,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f11e1b,0x1f1d12f0ef21,0x1f1d12f0ecf0,0x1f1d12f0e9a9,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f0f06f,0x1f1d12f0ef21,0x1f1d12f0ecf0,0x1f1d12f0e9a9,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f0ac05,0x1f1d12f0a514,0x1f1d12f0a311,0x2865547a7038,0xf96166fe5b3,0xf96166fb728
tick,0x7f8921ae83f6,9194719,0,0x0,6
tick,0x7f8921ae83f6,9196531,0,0x0,6
tick,0x7f8921ae83f6,9243348,0,0x0,6
tick,0x1473232,9244198,0,0x0,0,0x1493162952a0,0xf96166fb0c8,0x14931628db3f
tick,0x7f8921ae83f6,9245314,0,0x0,6
tick,0x7f8921ae83f6,9246482,0,0x0,6
tick,0x7f8921ae83f6,9255916,0,0x0,6
tick,0x7f8921ae83f6,9257548,0,0x0,6
tick,0x13cc555,9258006,0,0x0,0,0x1f1d12f25dab,0x2865547a7038,0x1f1d12f25be0,0x1f1d12f259de,0x149316293e86,0x149316293cdb,0x14931628db2c
tick,0x7f8921ae83f6,9259656,0,0x0,6
tick,0x7f8921ae83f6,9302943,0,0x0,6
tick,0x147a220,9303473,0,0x0,0,0x1493162939b0,0x14931629383c,0x14931628dbc5
tick,0x7f8921ae83f6,9304834,0,0x0,6
tick,0x1401e2c,9305586,0,0x0,0,0x1f1d12f1c88a,0x1f1d12f1b798,0x1f1d12f1b151,0x1f1d12f1a44f,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,9306929,0,0x0,6
tick,0x7f8921ae83f6,9317090,0,0x0,6
tick,0x7f8921bc3716,9317245,0,0x0,1
tick,0x139d420,9318329,0,0x0,0,0x1f1d12f1fbe2,0x1f1d12f1d9e6,0x1f1d12f1d50b,0x1f1d12f1d2d3,0x1f1d12f1b1fe,0x1f1d12f1a44f,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,9319427,0,0x0,6
tick,0x7f8921ae83f6,9320907,0,0x0,6
tick,0x7f8921ae83f6,9363180,0,0x0,6
tick,0x7f8921ae83f6,9364484,0,0x0,6
tick,0x7f8921ae83f6,9364952,0,0x0,6
tick,0x139a582,9365929,0,0x0,0,0x1f1d12f27619,0x1f1d12f27125,0xf96166fe7e8,0xf96166fe383,0xf96166fb728
tick,0x7f8921ae83f6,9379574,0,0x0,6
tick,0x147e0e0,9379684,0,0x0,0,0x15eb6058642e,0x1f1d12f11fe4,0x1f1d12f1a8ab,0x1f1d12f1a5b5,0x1f1d12f1a444,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x1485374,9380749,0,0x0,0,0x15eb6058645e,0x1f1d12f1a0b4,0x1f1d12f2fc54,0x1f1d12f2f92a,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x7f8921ae83f6,9382510,0,0x0,6
tick,0x139474a,9382873,0,0x0,0,0x1f1d12f2710f,0x1f1d12f25e42,0x2865547a7038,0x1f1d12f25be0,0x1f1d12f259de,0x149316293e86,0x149316293cdb,0x14931628db2c
tick,0x1811798447b3,9383939,0,0x0,0,0x1f1d12f14020,0x1f1d12f13aa2,0x1f1d12f12b2b,0x1f1d12f0ef21,0x1f1d12f0ecf0,0x1f1d12f0e9a9,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f11e1b,0x1f1d12f0ef21,0x1f1d12f0ecf0,0x1f1d12f0e9a9,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f0f06f,0x1f1d12f0ef21,0x1f1d12f0ecf0,0x1f1d12f0e9a9,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f0ac05,0x1f1d12f0a514,0x1f1d12f0a311,0x2865547a7038,0xf96166fe5b3,0xf96166fb728
tick,0x7f8921ae83f6,9427330,0,0x0,6
tick,0xd08781,9427555,0,0x0,0,0x104dff0,0x1f1d12f2178b,0x1f1d12f21142,0x1f1d12f20d92,0x1f1d12f20a53,0x1f1d12f2045d,0x1f1d12f1b293,0x1f1d12f1a44f,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,9428667,0,0x0,6
tick,0x7f8921bcc36c,9429680,0,0x0,6
tick,0x7f8921ae83f6,9439755,0,0x0,6
tick,0x1485b3e,9440288,0,0x0,0,0x14931628e855,0x1493162935e7,0x1f1d12f268db,0x1f1d12f25dcf,0x2865547a7038,0x1f1d12f25be0,0x1f1d12f259de,0x149316293e86,0x149316293cdb,0x14931628db2c
tick,0x7f8921ae83f6,9442202,0,0x0,6
tick,0xd08780,9442413,0,0x0,0,0xdcfb20,0x1f1d12f11e17,0x1f1d12f0ef21,0x1f1d12f0ecf0,0x1f1d12f0e9a9,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f0f06f,0x1f1d12f0ef21,0x1f1d12f0ecf0,0x1f1d12f0e9a9,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f0ac05,0x1f1d12f0a514,0x1f1d12f0a311,0x2865547a7038,0xf96166fe5b3,0xf96166fb728
tick,0x7f8921ae83f6,9443931,0,0x0,6
tick,0x7f8921ae83f6,9446042,0,0x0,6
tick,0x7f8921ae83f6,9489188,0,0x0,6
tick,0x1402564,9490234,0,0x0,0,0x1f1d12f1bac3,0x1f1d12f1b77b,0x1f1d12f1b151,0x1f1d12f1a44f,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0xa1a79e,9491276,0,0x0,6
tick,0x7f8921ae83f6,9492332,0,0x0,6
tick,0x7f8921ae83f6,9503083,0,0x0,6
tick,0x7f8921ae83f6,9504850,0,0x0,6
tick,0x139474a,9504990,0,0x0,0,0x1f1d12f0f320,0x1f1d12f0f1ae,0x1f1d12f0f066,0x1f1d12f0ef21,0x1f1d12f0ecf0,0x1f1d12f0e9a9,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f0ac05,0x1f1d12f0a514,0x1f1d12f0a311,0x2865547a7038,0xf96166fe5b3,0xf96166fb728
tick,0x7f8921ae83f6,9509576,0,0x0,6
tick,0x7f8921ae83f6,9511203,0,0x0,6
tick,0xf2a16d,9511371,0,0x0,0,0xdcfb20,0x1f1d12f11e17,0x1f1d12f0ef21,0x1f1d12f0ecf0,0x1f1d12f0e9a9,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f0f06f,0x1f1d12f0ef21,0x1f1d12f0ecf0,0x1f1d12f0e9a9,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f0ac05,0x1f1d12f0a514,0x1f1d12f0a311,0x2865547a7038,0xf96166fe5b3,0xf96166fb728
tick,0x7f8921ae83f6,9549437,0,0x0,6
tick,0xee3f30,9549841,0,0x0,0,0x1074f30,0x14931628ccbb,0x1493162933d3,0x149316293075,0x1f1d12f24fc4,0x149316291e03,0x1f1d12f24d9c,0x1f1d12f24c2a,0x1f1d12f248d6,0x1f1d12f245fe,0x1f1d12f20556,0x1f1d12f1b293,0x1f1d12f1a44f,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,9551568,0,0x0,6
tick,0x7f8921ae83f6,9553145,0,0x0,6
tick,0x7f8921ae83f6,9555858,0,0x0,6
tick,0xbeadec,9556205,0,0x0,0,0xbec7d0,0x1ebc5592d289,0x149316293a25,0x14931629383c,0x14931628dbc5
tick,0x7f8921ae83f6,9563087,0,0x0,6
tick,0x7f8921ae83f6,9566171,0,0x0,6
tick,0xd0aeb0,9566226,0,0x0,5
tick,0x7f8921ae83f6,9569004,0,0x0,6
tick,0x1480560,9569450,0,0x0,0,0x1493162932e2,0x149316293075,0x1f1d12f24fc4,0x149316291e03,0x1f1d12f24d9c,0x1f1d12f24c2a,0x1f1d12f248d6,0x1f1d12f245fe,0x1f1d12f20556,0x1f1d12f1b293,0x1f1d12f1a44f,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,9571532,0,0x0,6
tick,0x1394890,9571582,0,0x0,0
tick,0x7f8921ae83f6,9610277,0,0x0,6
tick,0x147dbe4,9610755,0,0x0,0,0x14931628e082,0x14931628dae3
tick,0x7f8921ae83f6,9613606,0,0x0,6
tick,0xf11f97,9613940,0,0x0,0,0xdda2c0,0x1f1d12f205a3,0x1f1d12f1b293,0x1f1d12f1a44f,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,9615133,0,0x0,6
tick,0x7f8921ae83f6,9628431,0,0x0,6
tick,0x7f8921add61d,9628914,1,0xad3b80,6,0xbe7330,0x1f1d12f24fa1,0x149316291e03,0x1f1d12f24d9c,0x1f1d12f24c2a,0x1f1d12f248d6,0x1f1d12f245fe,0x1f1d12f20556,0x1f1d12f1b293,0x1f1d12f1a44f,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,9629918,0,0x0,6
tick,0x7f8921ae83f6,9634226,0,0x0,6
tick,0xf44370,9635241,0,0x0,5
tick,0x7f8921ae83f6,9667491,0,0x0,6
tick,0x7f8921ae83f6,9671496,0,0x0,6
tick,0x14836cc,9672296,0,0x0,0,0x1f1d12f1972e,0x1f1d12f2fbfa,0x1f1d12f2f92a,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x7f8921ae83f6,9679821,0,0x0,6
tick,0x7f8921ae83f6,9681512,0,0x0,6
tick,0x147c71f,9681894,0,0x0,0,0x1f1d12f13a67,0x1f1d12f12b2b,0x1f1d12f0ef21,0x1f1d12f0ecf0,0x1f1d12f0e9a9,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f11e1b,0x1f1d12f0ef21,0x1f1d12f0ecf0,0x1f1d12f0e9a9,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f0f06f,0x1f1d12f0ef21,0x1f1d12f0ecf0,0x1f1d12f0e9a9,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f0ac05,0x1f1d12f0a514,0x1f1d12f0a311,0x2865547a7038,0xf96166fe5b3,0xf96166fb728
tick,0x7f8921ae83f6,9687374,0,0x0,6
tick,0x7f8921ae83f6,9688949,0,0x0,6
tick,0x7f8921ae83f6,9698473,0,0x0,6
tick,0x13d4cf6,9698930,0,0x0,0,0xf96166faa59,0x1f1d12f2602e,0x1f1d12f25dbd,0x2865547a7038,0x1f1d12f25be0,0x1f1d12f259de,0x149316293e86,0x149316293cdb,0x14931628db2c
tick,0x13965be,9699986,0,0x0,0,0x11169cb4d007,0x11169cb49b67,0xf96166fbb02,0xf96166fb658
tick,0x7f8921ae83f6,9736007,0,0x0,6
tick,0xd0c4d0,9736095,0,0x0,0,0xdda2c0,0x1f1d12f300d6,0x1f1d12f2ff36
tick,0x7f8921ae83f6,9737661,0,0x0,6
tick,0x7f8921ae83f6,9739645,0,0x0,6
tick,0x7f8921ae83f6,9740849,0,0x0,6
tick,0x7f8921ae83f6,9747325,0,0x0,6
tick,0x1476a7e,9748001,0,0x0,0,0x1f1d12f17c9d,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x7f8921ae83f6,9760985,0,0x0,6
tick,0x7f8921ae83f6,9762414,0,0x0,6
tick,0x7f8921ae83f6,9796201,0,0x0,6
tick,0x7f8921ae83f6,9797341,0,0x0,6
tick,0x7f8921ae83f6,9805861,0,0x0,6
tick,0x7f8921ae83f6,9807072,0,0x0,6
tick,0x7f8921ae83f6,9809290,0,0x0,6
tick,0x7f8921add61d,9809561,1,0xad3b80,6,0xbe7330,0x1f1d12f24fa1,0x149316291e03,0x1f1d12f24d9c,0x1f1d12f24c2a,0x1f1d12f248d6,0x1f1d12f245fe,0x1f1d12f20556,0x1f1d12f1b293,0x1f1d12f1a44f,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x139d43b,9810617,0,0x0,0,0x1f1d12f2c23f,0x1f1d12f27619,0x1f1d12f27125,0xf96166fe7e8,0xf96166fe383,0xf96166fb728
tick,0x7f8921ae83f6,9823959,0,0x0,6
tick,0x7f8921ae83f6,9825564,0,0x0,6
tick,0x7f8921bcc36c,9825590,0,0x0,6
tick,0x7f8921ae83f6,9856058,0,0x0,6
tick,0x147569e,9856371,0,0x0,0,0x1f1d12f20a53,0x1f1d12f2045d,0x1f1d12f1b293,0x1f1d12f1a44f,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,9857806,0,0x0,6
tick,0x7f8921ae83f6,9863632,0,0x0,6
tick,0x14756fe,9863909,0,0x0,0,0x1f1d12f210ff,0x1f1d12f20d92,0x1f1d12f20a53,0x1f1d12f2045d,0x1f1d12f1b293,0x1f1d12f1a44f,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,9865293,0,0x0,6
tick,0x7f8921ae83f6,9875744,0,0x0,6
tick,0x7f8921ae83f6,9877221,0,0x0,6
tick,0x7f8921ae83f6,9883824,0,0x0,6
tick,0x1475715,9884100,0,0x0,0,0x1f1d12f24bf0,0x1f1d12f248d6,0x1f1d12f245fe,0x1f1d12f20556,0x1f1d12f1b293,0x1f1d12f1a44f,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,9885432,0,0x0,6
tick,0x7f8921ae83f6,9921991,0,0x0,6
tick,0xf10efc,9922319,0,0x0,0,0xdda2c0,0x1f1d12f20ba7,0x1f1d12f2045d,0x1f1d12f1b293,0x1f1d12f1a44f,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,9923923,0,0x0,6
tick,0x7f8921ae83f6,9927347,0,0x0,6
tick,0x14863aa,9927617,0,0x0,0,0x1f1d12f24412,0x1f1d12f23ed7,0x1f1d12f20bb9,0x1f1d12f2045d,0x1f1d12f1b293,0x1f1d12f1a44f,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,9929736,0,0x0,6
tick,0xb7b164,9929750,0,0x0,5
tick,0x7f8921ae83f6,9937053,0,0x0,6
tick,0x13f2c20,9937168,0,0x0,0,0x1f1d12f1a5b5,0x1f1d12f1a444,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,9938891,0,0x0,6
tick,0x7f8921ae83f6,9943146,0,0x0,6
tick,0xf1b680,9943546,0,0x0,0,0xdda2c0,0x1f1d12f205a3,0x1f1d12f1b293,0x1f1d12f1a44f,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,9944850,0,0x0,6
tick,0x7f8921ae83f6,9986317,0,0x0,6
tick,0x7f8921ae83f6,9987128,0,0x0,6
tick,0x7f8921ae83f6,9988043,0,0x0,6
tick,0x7f8921ae83f6,9991399,0,0x0,6
tick,0x7f8921ae83f6,9999181,0,0x0,6
tick,0x139a57c,9999634,0,0x0,0,0x14931628cd15,0x1f1d12f25dea,0x2865547a7038,0x1f1d12f25be0,0x1f1d12f259de,0x149316293e86,0x149316293cdb,0x14931628db2c
tick,0x7f8921ae83f6,10000836,0,0x0,6
tick,0x7f8921ae83f6,10006219,0,0x0,6
tick,0xd2f0fa,10007079,0,0x0,1
tick,0x7f8921ae83f6,10008353,0,0x0,6
tick,0x7f8921ae83f6,10045106,0,0x0,6
tick,0xf3397e,10045193,0,0x0,0,0x139e2b3,0x1f1d12f1203e,0x1f1d12f1a8ab,0x1f1d12f1a5b5,0x1f1d12f1a444,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,10046712,0,0x0,6
tick,0x7f8921ae83f6,10050928,0,0x0,6
tick,0x7f8921ae83f6,10052226,0,0x0,6
tick,0x7f8921ae83f6,10064175,0,0x0,6
tick,0x7f8921ddf070,10064301,0,0x0,0,0x1081510,0x1454ebb,0x1f1d12f1264a,0x1f1d12f1250c,0x15eb6058645e,0x1f1d12f11fee,0x1f1d12f1a8ab,0x1f1d12f1a5b5,0x1f1d12f1a444,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,10066034,0,0x0,6
tick,0x1858810,10066436,0,0x0,6
tick,0x7f8921ae83f6,10069128,0,0x0,6
tick,0x7f8921ae83f6,10071341,0,0x0,6
tick,0x7f8921ae83f6,10107469,0,0x0,6
tick,0x1401e21,10107741,0,0x0,0,0x1f1d12f21fdd,0x1f1d12f21e6e,0x1f1d12f217c4,0x1f1d12f21142,0x1f1d12f20d92,0x1f1d12f20a53,0x1f1d12f2045d,0x1f1d12f1b293,0x1f1d12f1a44f,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,10109170,0,0x0,6
tick,0x7f8921ae83f6,10111523,0,0x0,6
tick,0x147592d,10111990,0,0x0,0,0x1f1d12f0a157,0x1f1d12f243fb,0x1f1d12f23ed7,0x1f1d12f20bb9,0x1f1d12f2045d,0x1f1d12f1b293,0x1f1d12f1a44f,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,10113280,0,0x0,6
tick,0x7f8921ae83f6,10131812,0,0x0,6
tick,0x7f8921add61d,10132167,1,0xad3b80,6,0xbe7330,0x1f1d12f24fa1,0x149316291e03,0x1f1d12f24d9c,0x1f1d12f24c2a,0x1f1d12f248d6,0x1f1d12f245fe,0x1f1d12f20556,0x1f1d12f1b293,0x1f1d12f1a44f,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,10133397,0,0x0,6
tick,0x7f8921ae83f6,10135947,0,0x0,6
tick,0x7f8921ae83f6,10137346,0,0x0,6
tick,0x13a50b1,10137432,0,0x0,0,0x2865547a6a4a,0x2865547a6616,0x11169cb505ff,0x1f1d12f09ba8,0x1f1d12f099f3,0xf96166fe467,0xf96166fb728
tick,0x7f8921ae83f6,10167429,0,0x0,6
tick,0x7f8921ae83f6,10169376,0,0x0,6
tick,0x7f8921ae83f6,10170634,0,0x0,6
tick,0x7f8921ae83f6,10171628,0,0x0,6
tick,0x7f8921ae83f6,10195409,0,0x0,6
tick,0x139a4cc,10195692,0,0x0,0,0x1f1d12f1b293,0x1f1d12f1a44f,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,10197071,0,0x0,6
tick,0x7f8921ae83f6,10202692,0,0x0,6
tick,0x139474a,10203126,0,0x0,0,0x1493162933d3,0x149316293075,0x1f1d12f24fc4,0x149316291e03,0x1f1d12f24d9c,0x1f1d12f24c2a,0x1f1d12f248d6,0x1f1d12f245fe,0x1f1d12f20556,0x1f1d12f1b293,0x1f1d12f1a44f,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,10204378,0,0x0,6
tick,0x7f8921ae83f6,10226733,0,0x0,6
tick,0x7f8921ae83f6,10228122,0,0x0,6
tick,0x7f8921ae83f6,10229612,0,0x0,6
tick,0x139455e,10230599,0,0x0,0,0x1f1d12f0a514,0x1f1d12f0a311,0x2865547a7038,0xf96166fe5b3,0xf96166fb728
tick,0x7f8921ae83f6,10255871,0,0x0,6
tick,0x1454a69,10256067,0,0x0,0,0x1f1d12f1c7f1,0x1f1d12f1b798,0x1f1d12f1b151,0x1f1d12f1a44f,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,10257812,0,0x0,6
tick,0x7f8921ae83f6,10271453,0,0x0,6
tick,0x1398295,10271991,0,0x0,0
tick,0x7f8921ae83f6,10273289,0,0x0,6
tick,0x7f8921ae83f6,10294017,0,0x0,6
tick,0x1475807,10294230,0,0x0,0,0x1f1d12f207b6,0x1f1d12f203da,0x1f1d12f1b293,0x1f1d12f1a44f,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,10295993,0,0x0,6
tick,0x7f8921ae83f6,10297479,0,0x0,6
tick,0x7f8921ae83f6,10298676,0,0x0,6
tick,0x7f8921ae83f6,10314176,0,0x0,6
tick,0xf27918,10314301,0,0x0,0,0x139e2b3,0x1f1d12f1203e,0x1f1d12f1a8ab,0x1f1d12f1a5b5,0x1f1d12f1a444,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,10315831,0,0x0,6
tick,0x7f8921ae83f6,10329519,0,0x0,6
tick,0x7f8921ae83f6,10330819,0,0x0,6
tick,0x7f8921ae83f6,10354340,0,0x0,6
tick,0xd307ec,10354549,0,0x0,1
tick,0xf1b8e0,10355645,0,0x0,0,0xdda2c0,0x1f1d12f26028,0x1f1d12f25dbd,0x2865547a7038,0x1f1d12f25be0,0x1f1d12f259de,0x149316293e86,0x149316293cdb,0x14931628db2c
tick,0x7f8921ae83f6,10356729,0,0x0,6
tick,0x7f8921ae83f6,10364154,0,0x0,6
tick,0x7f8921ae83f6,10365472,0,0x0,6
tick,0x7f8921ae83f6,10374490,0,0x0,6
tick,0xade593,10374743,1,0xb30d90,6,0xbe7330,0x1f1d12f1fc1f,0x1f1d12f1d9e6,0x1f1d12f1d50b,0x1f1d12f1d2d3,0x1f1d12f1b1fe,0x1f1d12f1a44f,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,10376062,0,0x0,6
tick,0x7f8921ae83f6,10388471,0,0x0,6
tick,0x1475807,10388509,0,0x0,0,0x26fbb5721fac,0x1f1d12f1a5a0,0x1f1d12f1a444,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921ae83f6,10389688,0,0x0,6
tick,0x7f8921ae83f6,10423446,0,0x0,6
tick,0x7f8921ae83f6,10427098,0,0x0,6
tick,0x7f8921ae83f6,10429982,0,0x0,6
tick,0x7f8921ae83f6,10431984,0,0x0,6
tick,0x7f8921ae83f6,10440543,0,0x0,6
tick,0x7f8921ae83f6,10441785,0,0x0,6
tick,0x7f8921ae83f6,10456991,0,0x0,6
tick,0x139a4cc,10457259,0,0x0,0,0x1f1d12f21142,0x1f1d12f20d92,0x1f1d12f20a53,0x1f1d12f2045d,0x1f1d12f1b293,0x1f1d12f1a44f,0x1f1d12f300e2,0x1f1d12f2ff36
tick,0x7f8921bcc36c,10458320,0,0x0,6
tick,0x7f8921ae83f6,10486149,0,0x0,6
tick,0x7f8921ae83f6,10487823,0,0x0,6
